guid/image/axis,value
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0008/z,20.660973
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0009/x,-0.4856854
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0009/y,-1.4763945
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0009/z,21.147556
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0010/x,-0.52009326
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0010/y,-1.5186725
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0010/z,21.63185
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0011/x,-0.5027771
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0011/y,-1.5515971
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0011/z,22.240528
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0012/x,-0.31700873
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0012/y,-1.6158674
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0012/z,22.967087
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0013/x,-0.13766666
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0013/y,-1.641981
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0013/z,23.689985
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0014/x,-0.088153444
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0014/y,-1.6664952
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0014/z,24.54528
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0015/x,-0.20408818
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0015/y,-1.7180842
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0015/z,25.028696
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0016/x,-0.55896723
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0016/y,-1.7092092
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0016/z,25.509077
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0017/x,-0.9765481
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0017/y,-1.7408154
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0017/z,25.981646
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0018/x,-1.850057
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0018/y,-1.6299194
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0018/z,31.221056
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0019/x,-2.2928028
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0019/y,-1.3179659
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0019/z,31.705744
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0020/x,-2.3432815
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0020/y,-1.4270841
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0020/z,32.193108
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0021/x,-2.1006217
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0021/y,-1.1240495
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0021/z,32.984146
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0022/x,-1.8611907
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0022/y,-0.9168626
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0022/z,34.026154
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0023/x,0.121393934
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0023/y,-0.47648793
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0023/z,7.8584843
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0024/x,0.04623077
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0024/y,-0.47234088
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0024/z,7.8417954
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0025/x,-0.06844697
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0025/y,-0.41326353
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0025/z,7.909207
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0026/x,-0.23212783
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0026/y,-0.3509542
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0026/z,8.030087
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0027/x,-0.35041845
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0027/y,-0.35383284
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0027/z,8.142318
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0028/x,-0.53297246
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0028/y,-0.35053155
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0028/z,8.454292
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0029/x,-4.2979856
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0029/y,-1.6199497
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0029/z,21.50225
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0030/x,-3.6327336
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0030/y,-1.4540057
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0030/z,23.093773
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0031/x,-2.3430142
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0031/y,-0.9306282
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0031/z,15.755112
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0032/x,-2.030408
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0032/y,-0.69144344
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0032/z,15.371287
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0033/x,-0.2326465
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0033/y,-0.47463036
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0033/z,9.417786
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0034/x,0.16945621
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0034/y,-0.53516245
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0034/z,7.370208
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0035/x,-0.7160376
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0035/y,-0.5076327
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0035/z,14.694716
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0036/x,-0.9709562
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0036/y,-0.703988
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0036/z,15.182145
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0037/x,-1.3048338
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0037/y,-0.78756285
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0037/z,16.057291
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0038/x,-0.96906805
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0038/y,-0.8895026
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0038/z,18.035463
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0039/x,-0.5745607
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0039/y,-1.0619763
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0039/z,18.68228
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0040/x,-0.31324932
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0040/y,-1.5110507
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0040/z,16.717148
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0041/x,-0.26922163
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0041/y,-1.3098502
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0041/z,14.556595
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0042/x,-0.23884585
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0042/y,-1.1595036
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0042/z,13.857137
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0043/x,-0.2505433
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0043/y,-0.9233131
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0043/z,14.1960945
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0044/x,-1.6793084
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0044/y,-0.42416364
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0044/z,9.664632
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0045/x,-2.076035
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0045/y,-0.5057233
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0045/z,9.914242
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0046/x,-1.5999862
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0046/y,-0.46984875
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0046/z,9.8497305
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0047/x,-1.216198
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0047/y,-0.77182597
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0047/z,10.115011
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0048/x,2.4805634
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0048/y,-0.7501396
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0048/z,9.417015
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0049/x,2.5161643
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0049/y,-0.7264288
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0049/z,10.132368
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0050/x,2.895715
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0050/y,-0.45430022
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0050/z,11.025495
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0051/x,2.3614182
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0051/y,-0.5545923
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0051/z,12.711696
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0052/x,3.0139017
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0052/y,-0.7979861
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0052/z,15.086313
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0053/x,0.71824753
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0053/y,-1.1738474
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0053/z,15.965296
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0054/x,0.8786617
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0054/y,-1.1162034
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0054/z,15.428688
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0055/x,1.0046631
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0055/y,-1.1273986
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0055/z,15.104354
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0056/x,1.1295115
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0056/y,-1.0071615
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0056/z,14.937683
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0057/x,1.2944846
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0057/y,-0.9723156
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0057/z,14.842239
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0058/x,1.4065691
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0058/y,-0.9820312
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0058/z,14.857002
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0059/x,1.4125181
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0059/y,-0.9603358
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0059/z,15.025943
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0060/x,1.2761678
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0060/y,-0.8306137
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0060/z,15.609377
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0061/x,1.1551467
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0061/y,-0.8685484
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0061/z,16.60077
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0062/x,1.0779796
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0062/y,-0.8665875
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0062/z,16.752422
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0063/x,1.0577443
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0063/y,-1.5466766
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0063/z,17.20902
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0064/x,1.6171203
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0064/y,-1.2136651
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0064/z,19.496378
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0065/x,2.303158
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0065/y,-0.3154494
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0065/z,9.000146
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0066/x,1.8131399
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0066/y,-0.53500074
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0066/z,6.8280067
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0067/x,1.4539982
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0067/y,-0.36275232
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0067/z,5.7766585
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0068/x,1.2291758
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0068/y,-0.2536343
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0068/z,5.9881697
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0069/x,1.1906866
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0069/y,-0.25222987
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0069/z,6.71926
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0070/x,1.1675744
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0070/y,-0.3115234
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0070/z,7.67541
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0071/x,1.1270471
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0071/y,-0.3612348
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0071/z,8.794774
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0072/x,1.081707
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0072/y,-0.45726734
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0072/z,10.027415
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0073/x,1.1299896
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0073/y,-0.70229626
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0073/z,10.883726
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0074/x,0.99781007
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0074/y,-0.7412121
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0074/z,11.715918
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0075/x,-1.450876
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0075/y,-1.0459934
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0075/z,14.932071
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0076/x,-2.0978472
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0076/y,-0.7299669
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0076/z,14.993133
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0077/x,-3.628946
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0077/y,-1.208833
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0077/z,15.225607
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0078/x,-11.136336
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0078/y,-0.6896572
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0078/z,27.03585
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0079/x,-12.106512
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0079/y,-1.2581253
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0079/z,27.396555
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0080/x,-13.813513
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0080/y,-1.0390364
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0080/z,27.393972
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0081/x,-14.69034
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0081/y,-1.3578384
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0081/z,27.89657
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0082/x,-15.842059
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0082/y,-1.5696762
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0082/z,28.54021
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0000/x,-18.399948
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0000/y,-0.45049828
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0000/z,19.29576
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0001/x,-18.149178
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0001/y,-0.5177548
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0001/z,18.996527
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0002/x,-18.071154
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0002/y,-0.44971952
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0002/z,18.688627
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0003/x,-18.119566
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0003/y,-0.46443808
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0003/z,18.304056
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0004/x,-18.144053
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0004/y,-0.46622825
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0004/z,17.98528
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0005/x,-17.929203
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0005/y,-0.46263945
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0005/z,17.670504
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0006/x,-17.170998
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0006/y,-0.50495523
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0006/z,17.70472
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0007/x,-15.91433
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0007/y,-0.57471263
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0007/z,17.755497
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0008/x,2.4830723
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0008/y,-1.5599252
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0008/z,17.956348
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0009/x,5.4743934
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0009/y,-1.7179103
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0009/z,17.95722
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0010/x,8.687703
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0010/y,-1.8948662
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0010/z,18.033316
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0011/x,-3.425122
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0011/y,-0.39559484
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0011/z,12.219055
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0012/x,0.04898723
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0012/y,-0.57791686
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0012/z,12.177053
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0013/x,3.5116491
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0013/y,-0.7530599
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0013/z,12.132755
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0014/x,7.4439344
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0014/y,-0.95145804
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0014/z,12.077977
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0015/x,11.121583
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0015/y,-1.1381978
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0015/z,12.106712
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0016/x,30.906858
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0016/y,-4.442376
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0016/z,35.43672
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0017/x,26.427034
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0017/y,-4.153879
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0017/z,34.87399
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0018/x,22.214025
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0018/y,-3.8718672
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0018/z,34.298126
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0019/x,17.471214
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0019/y,-3.578311
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0019/z,33.905582
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0020/x,12.889087
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0020/y,-3.3208864
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0020/z,34.075844
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0021/x,8.379821
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0021/y,-3.0673304
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0021/z,34.339043
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0022/x,3.4127862
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0022/y,-2.8041544
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0022/z,34.439983
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0023/x,-1.0932171
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0023/y,-2.4774334
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0023/z,34.443153
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0024/x,-6.119516
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0024/y,-1.7949395
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0024/z,34.2459
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0025/x,-11.063618
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0025/y,-1.4957345
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0025/z,33.33527
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0026/x,-15.4530525
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0026/y,-1.3430628
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0026/z,31.91822
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0027/x,-20.204435
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0027/y,-1.4243673
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0027/z,29.794329
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0028/x,-24.84984
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0028/y,-1.875712
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0028/z,27.300869
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0029/x,-5.3144674
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0029/y,-1.6040199
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0029/z,31.523537
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0030/x,-3.9693894
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0030/y,-2.087747
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0030/z,29.342987
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0031/x,-1.2140298
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0031/y,-2.1751986
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0031/z,27.17632
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0032/x,4.2246647
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0032/y,-1.7179052
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0032/z,23.370218
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0033/x,-0.4961061
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0033/y,-0.16253193
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0033/z,7.087881
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0034/x,-0.39274362
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0034/y,-0.18466574
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0034/z,6.620998
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0035/x,-0.3616641
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0035/y,-0.1489384
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0035/z,6.222553
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0036/x,-0.41876274
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0036/y,-0.09478144
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0036/z,5.7749147
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0037/x,-0.41863915
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0037/y,-0.14998366
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0037/z,5.7749357
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0038/x,-0.4187541
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0038/y,-0.11103011
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0038/z,5.7756267
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0039/x,-0.41892618
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0039/y,-0.13288085
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0039/z,5.7751746
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0040/x,-0.41879547
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0040/y,-0.12270643
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0040/z,5.775524
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0041/x,-0.4187761
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0041/y,-0.12545314
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0041/z,5.775509
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0042/x,-0.41872022
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0042/y,-0.12543815
